,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
40,4.953,0.494,0.7156,0.0157,0.00861,-0.0034,0.1243,1.0
41,4.975,0.496,0.7177,0.01582,0.00872,-0.003,0.1227,1.0
42,5.088,0.494,0.7263,0.01604,0.00897,-0.0019,0.1167,1.0
43,5.035,0.501,0.7252,0.01604,0.00899,-0.002,0.118,1.0
44,4.909,0.506,0.7173,0.01583,0.00877,-0.0032,0.1238,1.0
45,4.983,0.51,0.7252,0.01608,0.00906,-0.0021,0.1186,1.0
46,5.093,0.508,0.7328,0.01632,0.0093,-0.0009,0.1133,1.0
47,5.078,0.5,0.7282,0.01612,0.00908,-0.0016,0.1158,1.0
48,5.026,0.5,0.7241,0.016,0.00895,-0.0022,0.1187,1.0
49,5.001,0.506,0.7248,0.01605,0.00902,-0.0021,0.1187,1.0
50,4.963,0.502,0.7196,0.0159,0.00882,-0.0028,0.1219,1.0
51,4.913,0.491,0.7116,0.01551,0.00845,-0.004,0.1272,1.0
52,4.968,0.502,0.7201,0.01591,0.00884,-0.0027,0.1216,1.0
53,5.009,0.504,0.7245,0.01603,0.00899,-0.0021,0.1187,1.0
54,4.992,0.501,0.7217,0.01594,0.00888,-0.0025,0.1205,1.0
55,4.997,0.502,0.7226,0.01597,0.00891,-0.0024,0.1199,1.0
56,4.979,0.507,0.7235,0.01602,0.00898,-0.0023,0.1197,1.0
57,5.093,0.503,0.7307,0.01622,0.00919,-0.0012,0.1144,1.0
58,4.965,0.503,0.7203,0.01592,0.00885,-0.0027,0.1215,1.0
59,5.08,0.493,0.7253,0.016,0.00893,-0.002,0.1174,1.0
60,4.967,0.494,0.7164,0.01575,0.00866,-0.0032,0.1236,1.0
61,4.994,0.498,0.7204,0.01589,0.00882,-0.0027,0.1211,1.0
62,5.075,0.494,0.7253,0.01601,0.00894,-0.002,0.1174,1.0
63,5.032,0.504,0.7264,0.01609,0.00905,-0.0019,0.1174,1.0
64,4.996,0.493,0.7181,0.01582,0.00871,-0.0029,0.1223,1.0
65,5.048,0.496,0.724,0.01598,0.00891,-0.0022,0.1185,1.0
66,5.079,0.496,0.7265,0.01605,0.00899,-0.0018,0.1167,1.0
67,4.98,0.505,0.7226,0.01598,0.00894,-0.0024,0.1201,1.0
68,5.005,0.508,0.7261,0.0161,0.00907,-0.0019,0.1179,1.0
69,5.064,0.51,0.7316,0.01629,0.00927,-0.0011,0.1143,1.0
70,5.02,0.503,0.725,0.01604,0.009,-0.0021,0.1183,1.0
71,5.07,0.504,0.7294,0.01618,0.00915,-0.0014,0.1153,1.0
72,4.989,0.491,0.7166,0.01577,0.00866,-0.0031,0.1231,1.0
73,4.929,0.506,0.7186,0.0159,0.00883,-0.0029,0.1228,1.0
74,5.066,0.509,0.7313,0.01627,0.00925,-0.0012,0.1144,1.0
75,4.99,0.491,0.7166,0.01577,0.00866,-0.0031,0.1231,1.0
76,5.056,0.509,0.7306,0.01624,0.00923,-0.0013,0.1149,1.0
77,5.015,0.509,0.7273,0.01614,0.00912,-0.0018,0.1171,1.0
78,5.044,0.499,0.7251,0.01602,0.00897,-0.0021,0.1179,1.0
79,5.074,0.498,0.727,0.01608,0.00903,-0.0018,0.1165,1.0
80,4.97,0.492,0.7159,0.01572,0.00862,-0.0033,0.1239,1.0
81,4.99,0.506,0.7239,0.01603,0.00899,-0.0022,0.1193,1.0
82,5.008,0.508,0.7263,0.01611,0.00908,-0.0019,0.1177,1.0
83,5.01,0.508,0.7265,0.01611,0.00909,-0.0019,0.1176,1.0
84,4.926,0.506,0.7183,0.01589,0.00882,-0.0029,0.123,1.0
85,5.078,0.505,0.7304,0.01622,0.00919,-0.0013,0.1147,1.0
86,5.047,0.501,0.7262,0.01607,0.00902,-0.0019,0.1173,1.0
87,4.981,0.498,0.7193,0.01587,0.00878,-0.0028,0.1219,1.0
88,5.085,0.496,0.727,0.01607,0.00901,-0.0018,0.1164,1.0
89,5.034,0.492,0.721,0.01588,0.00879,-0.0026,0.1203,1.0
90,4.99,0.497,0.7196,0.01587,0.00878,-0.0028,0.1216,1.0
91,4.934,0.51,0.7211,0.01597,0.00893,-0.0026,0.1215,1.0
92,5.093,0.507,0.7324,0.0163,0.00928,-0.001,0.1135,1.0
93,5.054,0.502,0.7272,0.0161,0.00906,-0.0018,0.1167,1.0
94,4.964,0.5,0.7187,0.01587,0.00878,-0.0029,0.1223,1.0
95,5.049,0.498,0.725,0.01602,0.00896,-0.0021,0.1179,1.0
96,5.033,0.507,0.7278,0.01615,0.00912,-0.0017,0.1166,1.0
97,5.034,0.501,0.7252,0.01604,0.00899,-0.002,0.118,1.0
