,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,7.003,0.199,1.6568,0.01945,0.01223,-0.1935,0.5011,1.0
1,6.956,0.2,1.652,0.01934,0.01212,-0.1935,0.5013,1.0
2,7.063,0.2,1.6661,0.0195,0.01227,-0.1939,0.4997,1.0
3,7.024,0.201,1.6594,0.01958,0.01235,-0.1935,0.5012,1.0
4,6.924,0.201,1.6485,0.0193,0.01209,-0.1934,0.5017,1.0
5,6.921,0.2,1.6475,0.01932,0.01211,-0.1934,0.502,1.0
6,6.992,0.2,1.6564,0.0194,0.01218,-0.1936,0.5009,1.0
7,7.038,0.2,1.6619,0.0195,0.01228,-0.1937,0.5004,1.0
8,7.053,0.199,1.6628,0.01955,0.01233,-0.1936,0.5006,1.0
9,6.955,0.201,1.651,0.01948,0.01226,-0.1933,0.5021,1.0
10,7.009,0.2,1.6588,0.01941,0.01219,-0.1937,0.5006,1.0
11,6.964,0.199,1.6513,0.01946,0.01224,-0.1933,0.502,1.0
12,7.074,0.2,1.6651,0.01965,0.01243,-0.1936,0.5006,1.0
13,6.983,0.2,1.6543,0.01947,0.01225,-0.1934,0.5016,1.0
14,7.073,0.199,1.6649,0.01962,0.0124,-0.1936,0.5005,1.0
