,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,20.045,0.2,1.5794,0.16067,0.1553,-0.1206,0.0256,1.0
1,20.056,0.2,1.5797,0.16079,0.15542,-0.1206,0.0255,1.0
2,19.974,0.199,1.5776,0.16005,0.15465,-0.1205,0.0257,1.0
3,19.956,0.2,1.5775,0.15981,0.15441,-0.1203,0.026,1.0
4,19.995,0.2,1.5785,0.16011,0.15472,-0.1203,0.0259,1.0
5,20.056,0.2,1.5798,0.1607,0.15533,-0.1205,0.0256,1.0
6,19.999,0.199,1.5783,0.16017,0.15478,-0.1204,0.0257,1.0
7,19.93,0.199,1.5767,0.15959,0.15419,-0.1203,0.026,1.0
8,20.034,0.2,1.5789,0.16071,0.15533,-0.1207,0.0255,1.0
9,20.026,0.201,1.5791,0.16056,0.15518,-0.1205,0.0257,1.0
10,19.997,0.199,1.5784,0.1601,0.15471,-0.1203,0.0258,1.0
11,20.039,0.2,1.5795,0.1605,0.15512,-0.1204,0.0257,1.0
12,19.937,0.201,1.5768,0.15988,0.15449,-0.1204,0.0259,1.0
13,20.077,0.2,1.58,0.16106,0.15569,-0.1208,0.0253,1.0
14,19.944,0.2,1.5775,0.15961,0.1542,-0.1201,0.0261,1.0
