,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,1.058,0.201,0.5184,0.00915,0.00351,-0.0858,0.697,1.0
1,1.014,0.2,0.514,0.00912,0.00349,-0.0859,0.6996,1.0
2,1.073,0.2,0.5196,0.0091,0.00348,-0.0857,0.6943,1.0
3,0.961,0.2,0.5086,0.00903,0.00346,-0.0861,0.7009,1.0
4,1.058,0.201,0.5183,0.00911,0.00349,-0.0858,0.6957,1.0
5,0.947,0.2,0.5071,0.00906,0.00349,-0.0861,0.7023,1.0
6,0.922,0.2,0.5046,0.00904,0.0035,-0.0862,0.7037,1.0
7,1.064,0.199,0.5187,0.00914,0.0035,-0.0858,0.6964,1.0
8,1.023,0.2,0.5148,0.00908,0.00347,-0.0859,0.6977,1.0
9,1.036,0.2,0.5161,0.0091,0.00349,-0.0859,0.6975,1.0
10,1.005,0.201,0.5132,0.00906,0.00346,-0.086,0.6986,1.0
11,0.938,0.199,0.5061,0.00907,0.0035,-0.0862,0.7033,1.0
12,1.013,0.2,0.5139,0.00913,0.0035,-0.086,0.6998,1.0
13,1.06,0.199,0.5183,0.00913,0.0035,-0.0858,0.6965,1.0
14,1.041,0.2,0.5166,0.00913,0.0035,-0.0859,0.6979,1.0
