,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,9.067,0.2,1.23,0.02068,0.01306,-0.048,0.1151,1.0
1,9.042,0.199,1.2289,0.02056,0.01295,-0.0483,0.1172,1.0
2,8.924,0.199,1.2254,0.02005,0.01248,-0.0498,0.1268,1.0
3,8.994,0.2,1.227,0.02039,0.01277,-0.0488,0.1205,1.0
4,8.959,0.2,1.2267,0.02017,0.01259,-0.0493,0.1224,1.0
5,9.057,0.201,1.2292,0.02069,0.01307,-0.048,0.1163,1.0
6,8.931,0.201,1.2262,0.02004,0.01248,-0.0497,0.1243,1.0
7,9.002,0.2,1.2272,0.02041,0.0128,-0.0487,0.1197,1.0
8,8.977,0.2,1.2267,0.02031,0.01271,-0.049,0.1222,1.0
9,8.945,0.199,1.2263,0.0201,0.01252,-0.0496,0.1241,1.0
10,8.921,0.201,1.2255,0.02004,0.01248,-0.0497,0.1263,1.0
11,9.045,0.2,1.229,0.0206,0.01298,-0.0482,0.1169,1.0
12,9.018,0.201,1.2275,0.02053,0.01291,-0.0484,0.1191,1.0
13,8.963,0.2,1.2268,0.02019,0.01261,-0.0493,0.1221,1.0
14,8.939,0.199,1.2262,0.02007,0.0125,-0.0496,0.1247,1.0
