,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,10.015,0.2,1.2587,0.02539,0.01773,-0.0378,0.0756,1.0
1,10.035,0.2,1.2588,0.02554,0.01788,-0.0375,0.0755,1.0
2,9.984,0.201,1.2568,0.02533,0.01766,-0.0379,0.0769,1.0
3,9.956,0.199,1.2559,0.02514,0.01746,-0.0383,0.0777,1.0
4,9.992,0.201,1.2575,0.02533,0.01767,-0.0379,0.0765,1.0
5,9.983,0.201,1.2579,0.02523,0.01757,-0.038,0.0763,1.0
6,9.978,0.2,1.2576,0.0252,0.01753,-0.0381,0.0766,1.0
7,9.923,0.2,1.2553,0.02495,0.01727,-0.0386,0.0782,1.0
8,9.945,0.199,1.2553,0.02511,0.01742,-0.0383,0.0781,1.0
9,10.049,0.2,1.2589,0.02565,0.01798,-0.0373,0.0753,1.0
10,9.966,0.201,1.2566,0.0252,0.01754,-0.0381,0.0772,1.0
11,9.985,0.2,1.2575,0.02526,0.01759,-0.038,0.0766,1.0
12,10.043,0.201,1.2588,0.02562,0.01796,-0.0374,0.0753,1.0
13,10.03,0.2,1.2591,0.02547,0.01781,-0.0376,0.0753,1.0
14,9.929,0.2,1.255,0.02502,0.01734,-0.0385,0.0784,1.0
