,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,4.99,0.2,0.9206,0.01193,0.00543,-0.0748,0.4966,1.0
1,5.041,0.2,0.9258,0.01207,0.00554,-0.0746,0.4958,1.0
2,4.954,0.2,0.917,0.01192,0.0054,-0.0749,0.499,1.0
3,5.019,0.199,0.9233,0.01193,0.00544,-0.0747,0.4948,1.0
4,5.022,0.2,0.9238,0.012,0.00548,-0.0747,0.4956,1.0
5,4.969,0.201,0.9188,0.01205,0.00549,-0.0749,0.5003,1.0
6,5.037,0.2,0.9253,0.01194,0.00544,-0.0746,0.4934,1.0
7,5.052,0.2,0.9269,0.01211,0.00557,-0.0746,0.4957,1.0
8,5.019,0.201,0.9237,0.0119,0.00542,-0.0747,0.4939,1.0
9,5.069,0.2,0.9285,0.01202,0.0055,-0.0745,0.4927,1.0
10,5.074,0.2,0.929,0.01196,0.00546,-0.0745,0.4913,1.0
11,5.05,0.2,0.9266,0.01198,0.00547,-0.0746,0.4932,1.0
12,4.988,0.2,0.9203,0.01187,0.00539,-0.0748,0.4955,1.0
13,4.965,0.2,0.9182,0.01198,0.00544,-0.0749,0.4993,1.0
14,4.987,0.2,0.9203,0.01195,0.00544,-0.0748,0.4972,1.0
15,5.049,0.199,0.9264,0.01203,0.00551,-0.0746,0.4945,1.0
16,5.048,0.199,0.9263,0.01209,0.00555,-0.0746,0.4957,1.0
17,5.007,0.199,0.9221,0.0119,0.00541,-0.0747,0.4949,1.0
18,4.937,0.2,0.9154,0.01197,0.00542,-0.075,0.5011,1.0
19,4.934,0.2,0.9152,0.01204,0.00545,-0.075,0.5027,1.0
20,5.011,0.2,0.9227,0.01197,0.00546,-0.0747,0.496,1.0
21,4.926,0.199,0.9141,0.01197,0.00541,-0.075,0.5021,1.0
22,4.991,0.2,0.9207,0.01192,0.00542,-0.0748,0.4963,1.0
23,5.005,0.199,0.922,0.012,0.00547,-0.0747,0.497,1.0
24,4.969,0.199,0.9183,0.01195,0.00543,-0.0749,0.4986,1.0
25,4.926,0.2,0.9142,0.01193,0.00539,-0.075,0.5012,1.0
26,5.025,0.201,0.9243,0.01194,0.00544,-0.0747,0.4941,1.0
