,Alpha,Mach,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
0,19.973,0.199,0.6884,0.21097,0.20796,-0.0644,0.0491,1.0
1,19.973,0.2,0.6894,0.21096,0.20791,-0.0641,0.0505,1.0
2,20.076,0.201,0.6893,0.21234,0.20932,-0.0649,0.0486,1.0
3,19.953,0.201,0.6887,0.21079,0.20775,-0.0642,0.05,1.0
4,19.974,0.201,0.6904,0.21088,0.20783,-0.0639,0.0509,1.0
5,19.926,0.201,0.6883,0.21042,0.20741,-0.0641,0.0494,1.0
6,19.969,0.199,0.6885,0.21096,0.20793,-0.0643,0.0497,1.0
7,19.976,0.2,0.6886,0.21109,0.20806,-0.0643,0.0498,1.0
8,20.067,0.199,0.689,0.21226,0.20923,-0.0649,0.0491,1.0
9,20.065,0.2,0.6893,0.21212,0.20911,-0.0649,0.0484,1.0
10,19.966,0.2,0.6887,0.21095,0.20791,-0.0642,0.0499,1.0
11,19.981,0.201,0.6886,0.21115,0.20814,-0.0644,0.0491,1.0
12,19.923,0.2,0.6883,0.2103,0.2073,-0.0641,0.0488,1.0
13,20.037,0.201,0.6891,0.21193,0.20888,-0.0646,0.05,1.0
14,20.004,0.199,0.6886,0.21142,0.20839,-0.0645,0.0495,1.0
15,20.078,0.2,0.6892,0.21239,0.20936,-0.0649,0.0488,1.0
16,19.984,0.2,0.6886,0.21119,0.20817,-0.0644,0.0495,1.0
17,19.982,0.201,0.6894,0.21112,0.20807,-0.0642,0.0505,1.0
18,20.02,0.2,0.6888,0.21164,0.20862,-0.0646,0.049,1.0
19,19.922,0.199,0.6882,0.21033,0.20731,-0.0641,0.0494,1.0
20,19.967,0.2,0.6906,0.21072,0.20767,-0.0638,0.051,1.0
21,20.054,0.2,0.6893,0.21195,0.20894,-0.0648,0.0483,1.0
22,19.949,0.201,0.6885,0.21066,0.20766,-0.0643,0.0487,1.0
23,19.947,0.201,0.6884,0.21066,0.20766,-0.0643,0.0489,1.0
24,19.95,0.201,0.6884,0.21072,0.20772,-0.0643,0.049,1.0
25,20.066,0.199,0.6889,0.21226,0.20922,-0.0648,0.0493,1.0
26,19.921,0.199,0.6942,0.20967,0.20663,-0.0628,0.0516,1.0
27,20.013,0.2,0.689,0.21142,0.20842,-0.0646,0.0484,1.0
28,20.071,0.2,0.6891,0.21232,0.20929,-0.0649,0.049,1.0
29,20.066,0.2,0.6892,0.21219,0.20917,-0.0649,0.0486,1.0
30,19.949,0.199,0.6884,0.2107,0.20767,-0.0642,0.0496,1.0
31,19.995,0.2,0.6892,0.21129,0.20825,-0.0643,0.0503,1.0
32,19.938,0.2,0.6883,0.21057,0.20755,-0.0642,0.0496,1.0
33,20.025,0.2,0.6888,0.21168,0.20867,-0.0647,0.0489,1.0
34,19.992,0.201,0.6886,0.21131,0.20829,-0.0645,0.0492,1.0
35,19.947,0.199,0.6909,0.21036,0.20732,-0.0636,0.0511,1.0
36,19.928,0.199,0.6882,0.21036,0.20736,-0.0641,0.049,1.0
37,20.022,0.2,0.6891,0.21169,0.20865,-0.0645,0.0501,1.0
38,19.976,0.2,0.6887,0.21095,0.20795,-0.0644,0.0485,1.0
39,19.949,0.201,0.6898,0.2106,0.20756,-0.0639,0.0508,1.0
40,20.053,0.2,0.6895,0.21187,0.20887,-0.0648,0.0481,1.0
41,20.005,0.199,0.6887,0.21145,0.20842,-0.0645,0.0496,1.0
42,20.065,0.199,0.6895,0.21203,0.20903,-0.0648,0.0481,1.0
43,19.981,0.199,0.6885,0.2111,0.20808,-0.0644,0.0491,1.0
44,20.008,0.2,0.689,0.2115,0.20846,-0.0644,0.0501,1.0
45,20.043,0.199,0.689,0.21196,0.20892,-0.0646,0.0498,1.0
46,20.065,0.2,0.6897,0.21198,0.20899,-0.0648,0.0479,1.0
47,19.991,0.2,0.6886,0.21127,0.20825,-0.0645,0.0492,1.0
48,19.973,0.2,0.6885,0.21103,0.20801,-0.0644,0.0494,1.0
49,20.026,0.2,0.689,0.21162,0.20862,-0.0647,0.0485,1.0
50,19.939,0.199,0.6887,0.21052,0.20749,-0.064,0.0502,1.0
51,19.987,0.2,0.6886,0.21123,0.2082,-0.0644,0.0495,1.0
52,20.015,0.201,0.6889,0.21153,0.20852,-0.0646,0.0486,1.0
53,19.985,0.199,0.6885,0.21116,0.20814,-0.0644,0.0492,1.0
54,20.043,0.2,0.6889,0.21198,0.20894,-0.0647,0.0493,1.0
55,19.995,0.199,0.6887,0.21131,0.20828,-0.0644,0.0498,1.0
56,20.021,0.199,0.6892,0.21163,0.20858,-0.0644,0.0503,1.0
57,19.92,0.2,0.6882,0.21028,0.20728,-0.0641,0.049,1.0
58,20.028,0.201,0.6889,0.21181,0.20878,-0.0646,0.0495,1.0
59,19.956,0.2,0.6886,0.21081,0.20778,-0.0642,0.0499,1.0
60,20.032,0.199,0.6888,0.21182,0.20878,-0.0646,0.0497,1.0
61,19.976,0.199,0.6891,0.211,0.20796,-0.0642,0.0504,1.0
62,20.058,0.199,0.689,0.2121,0.20908,-0.0648,0.0489,1.0
63,20.009,0.199,0.6889,0.21137,0.20837,-0.0646,0.0485,1.0
64,19.991,0.2,0.6886,0.21122,0.20821,-0.0645,0.0488,1.0
65,20.041,0.199,0.6888,0.21194,0.2089,-0.0647,0.0495,1.0
66,20.064,0.2,0.689,0.21226,0.20923,-0.0648,0.0493,1.0
67,20.042,0.2,0.689,0.21189,0.20888,-0.0648,0.0487,1.0
68,19.971,0.199,0.6885,0.21092,0.20792,-0.0644,0.0489,1.0
69,20.052,0.2,0.689,0.21211,0.20907,-0.0647,0.0496,1.0
70,20.075,0.2,0.6891,0.2124,0.20936,-0.0649,0.0493,1.0
71,20.044,0.2,0.689,0.212,0.20896,-0.0647,0.0497,1.0
72,20.026,0.199,0.689,0.21172,0.20868,-0.0645,0.0501,1.0
73,19.943,0.2,0.6887,0.21062,0.20759,-0.0641,0.0501,1.0
74,19.975,0.201,0.6886,0.2111,0.20807,-0.0643,0.0497,1.0
75,19.927,0.2,0.6883,0.21034,0.20735,-0.0642,0.0488,1.0
76,20.072,0.2,0.6897,0.21209,0.2091,-0.0649,0.048,1.0
77,19.974,0.2,0.6891,0.21101,0.20797,-0.0642,0.0503,1.0
78,19.954,0.2,0.6898,0.21065,0.2076,-0.0639,0.0507,1.0
79,19.977,0.201,0.6888,0.21111,0.20807,-0.0643,0.05,1.0
80,19.99,0.199,0.6886,0.21125,0.20821,-0.0644,0.0497,1.0
81,19.96,0.199,0.6884,0.21078,0.20777,-0.0643,0.0489,1.0
82,20.047,0.201,0.689,0.21203,0.209,-0.0648,0.049,1.0
83,20.025,0.201,0.6889,0.21178,0.20873,-0.0646,0.0498,1.0
84,20.017,0.2,0.6892,0.21141,0.20842,-0.0646,0.0482,1.0
85,19.947,0.201,0.6884,0.21065,0.20765,-0.0643,0.0489,1.0
86,20.007,0.2,0.6887,0.2115,0.20847,-0.0645,0.0495,1.0
87,19.921,0.2,0.6885,0.21033,0.2073,-0.064,0.05,1.0
88,19.944,0.201,0.6931,0.21016,0.20711,-0.0632,0.0515,1.0
89,19.938,0.2,0.6885,0.21056,0.20753,-0.0641,0.0499,1.0
90,20.06,0.201,0.6891,0.21217,0.20915,-0.0649,0.0488,1.0
91,19.98,0.2,0.6888,0.21098,0.20799,-0.0644,0.0484,1.0
